Time,X_Mean,Y_Mean,Z_Mean,MI_Mean,SMA_Mean,X_Max,Y_Max,Z_Max,MI_Max,SMA_Max,X_Min,Y_Min,Z_Min,MI_Min,SMA_Min,MI_SE,SMA_SE,X_SE,Y_SE,Z_SE,Behavior
6/22/2017 13:52,0.005867251,-0.513545867,0.847215222,1.005828313,1.471309539,0.330078125,-0.242675781,1.198730469,1.353232526,2.038085938,-0.427246094,-0.787597656,0.516601563,0.688020856,0.939941406,0.017658201,0.029498942,0.01840162,0.015193652,0.015383753,G
6/22/2017 13:52,-0.044857838,-0.50791656,0.852002754,1.001896793,1.436603484,0.121582031,-0.171875,1.10546875,1.340553385,1.989257813,-0.332519531,-0.745605469,0.628417969,0.777193755,1.078613281,0.014938187,0.023794508,0.011444607,0.0153312,0.012466299,G
6/22/2017 13:52,-0.15109942,-0.455243511,0.827825731,0.992157397,1.496054372,0.203613281,-0.130859375,1.094726563,1.26659121,1.959472656,-0.769042969,-0.68359375,0.601074219,0.745393754,1.157714844,0.014924265,0.025946762,0.030243434,0.015442058,0.014170772,G
6/22/2017 13:52,-0.362351941,-0.426734186,0.802742251,0.986051943,1.591828377,-0.140625,-0.272460938,0.991210938,1.214489459,2.057617188,-0.682128906,-0.584472656,0.610839844,0.792112442,1.249511719,0.01223972,0.022187415,0.014093097,0.009091696,0.01030919,G
6/22/2017 13:52,-0.348632813,-0.401154549,0.821926978,0.99308074,1.571793095,-0.087402344,0.002441406,1.063476563,1.222365372,1.994140625,-0.687011719,-0.71875,0.525390625,0.743220363,1.112792969,0.013766884,0.021957365,0.013419606,0.0172804,0.013142448,G
6/22/2017 13:52,-0.225545914,-0.449178727,0.842189101,0.988164521,1.517185899,0.008300781,-0.281738281,1.056640625,1.239802248,1.951171875,-0.476074219,-0.581054688,0.6640625,0.762322915,1.077148438,0.011703238,0.022562647,0.014496268,0.008868184,0.009526199,G
6/22/2017 13:52,-0.300166961,-0.407155683,0.840261152,0.997888089,1.547583795,-0.020996094,-0.112792969,1.237792969,1.529226562,2.5,-0.701171875,-0.761230469,0.525390625,0.5827045,0.805664063,0.022798994,0.039961823,0.021585246,0.016062846,0.018735917,G
6/22/2017 13:52,-0.327148438,-0.431680003,0.809184413,0.986281722,1.568012853,-0.032714844,-0.194824219,1.067871094,1.294440409,2.113769531,-0.625488281,-0.681152344,0.556640625,0.735684141,1.125976563,0.01508451,0.026432922,0.015940546,0.013856352,0.013590328,G
6/22/2017 13:52,-0.220743148,-0.435490843,0.850802062,1.003216105,1.50977363,0.043457031,-0.059570313,1.18359375,1.419684431,2.266601563,-0.66015625,-0.890625,0.457519531,0.610491781,0.893554688,0.019504408,0.03267261,0.020263076,0.019380996,0.018189279,G
6/22/2017 13:53,0.024626701,-0.491770098,0.852641444,0.993338647,1.428923576,0.256835938,-0.237304688,1.091308594,1.267005638,1.857421875,-0.206054688,-0.729980469,0.673828125,0.747984722,0.98046875,0.014044219,0.023747916,0.013034269,0.01282656,0.012087383,G
6/22/2017 13:53,-0.300513483,-0.428915701,0.834834929,1.003731095,1.575825353,0.225585938,-0.219238281,1.2734375,1.507221007,2.3671875,-0.708007813,-0.650390625,0.465332031,0.604872083,0.866699219,0.022959379,0.037713355,0.02308406,0.012329045,0.020892861,G
6/22/2017 13:53,-0.308137487,-0.436323322,0.829749936,1.00466731,1.577524654,0.101074219,-0.032714844,1.173339844,1.528974048,2.482910156,-0.701171875,-0.882324219,0.499511719,0.573303115,0.782226563,0.027886593,0.051157544,0.020799491,0.023024878,0.020181919,G
6/22/2017 13:53,-0.310066469,-0.403210055,0.835401966,0.993895417,1.54867849,-0.031738281,-0.05078125,1.238769531,1.451145341,2.275878906,-0.632324219,-0.851074219,0.525390625,0.591443854,0.83984375,0.021819301,0.037094998,0.016847959,0.019933653,0.017508606,G
6/22/2017 13:53,-0.195462135,-0.44305223,0.844261908,0.993682448,1.50570974,0.155761719,-0.111816406,1.206542969,1.492259478,2.430175781,-0.729980469,-0.694335938,0.4375,0.5184011,0.681640625,0.01977969,0.036325011,0.024920224,0.013705347,0.015497867,G
6/22/2017 13:53,-0.104147989,-0.453461194,0.85619717,0.991287325,1.467853484,0.19921875,-0.183105469,1.192382813,1.328362747,1.99609375,-0.39453125,-0.649902344,0.616210938,0.715375525,0.986328125,0.014762085,0.025318548,0.021024672,0.011972161,0.013574542,G
6/22/2017 13:53,-0.33796938,-0.41218813,0.819832094,0.996950346,1.574494393,0.01171875,0.127929688,1.3125,1.66266534,2.721191406,-0.833007813,-0.861816406,0.373046875,0.39873927,0.520996094,0.026135106,0.047690469,0.020922136,0.022639418,0.018713379,G
6/22/2017 13:53,-0.344318327,-0.416824091,0.816918545,0.999336265,1.58572938,-0.15625,0.211425781,1.048339844,1.374188097,2.159667969,-0.788574219,-0.859863281,0.522949219,0.719082963,1.047851563,0.016863673,0.030119367,0.015667721,0.022991,0.01267466,G
6/22/2017 13:53,-0.300214214,-0.394161101,0.846380418,0.994494968,1.540755733,-0.024414063,-0.088378906,1.297851563,1.48973321,2.330078125,-0.623535156,-0.741210938,0.502929688,0.535548602,0.68359375,0.028261897,0.049323647,0.019751884,0.019496304,0.021768866,G
6/22/2017 13:53,-0.332895748,-0.407554752,0.82565958,0.990111134,1.566110079,-0.059570313,-0.099609375,1.101074219,1.349871156,2.139648438,-0.579101563,-0.717773438,0.557617188,0.589724901,0.821289063,0.020668511,0.03801638,0.015189137,0.018076682,0.015203356,G
6/22/2017 13:53,0.019082346,-0.484091482,0.869802167,1.005426144,1.429679624,0.206542969,-0.207519531,1.170410156,1.328901445,1.937988281,-0.354003906,-0.782226563,0.627441406,0.682902483,0.992675781,0.018648418,0.026977768,0.011988193,0.01571709,0.016691723,G
6/22/2017 13:53,0.105720766,-0.500913558,0.850719821,1.004862773,1.495408581,0.341308594,-0.260253906,1.198730469,1.362606461,2.198730469,-0.225097656,-0.887695313,0.56640625,0.763491558,1.148925781,0.018157397,0.028700705,0.015874181,0.014549325,0.016074029,G
6/22/2017 13:54,0.040687436,-0.531914383,0.855228612,1.026999528,1.509301358,0.2578125,-0.204101563,1.276855469,1.700100023,2.48046875,-0.434570313,-1.167480469,0.539550781,0.736623042,1.125488281,0.022071062,0.032530626,0.018074311,0.020609006,0.019522155,G
6/22/2017 13:54,-0.297481414,-0.458700857,0.776288432,0.981370657,1.566256615,0.34765625,-0.083984375,1.096679688,1.416226833,2.326660156,-0.809082031,-0.979492188,0.388671875,0.599909505,0.827148438,0.023872613,0.042176845,0.026599263,0.023447906,0.017938941,G
6/22/2017 13:54,-0.355332672,-0.432481109,0.811491419,1.005804723,1.603435579,0.060546875,-0.110839844,1.234375,1.59146021,2.678222656,-0.769042969,-0.899902344,0.425292969,0.464758857,0.689941406,0.033686629,0.059684957,0.026829604,0.021941636,0.024438752,G
6/22/2017 13:54,-0.324407762,-0.438807334,0.822297127,1.003546802,1.587433846,0.01171875,0.047851563,1.083496094,1.371432966,2.27734375,-0.708007813,-0.795410156,0.528320313,0.549436185,0.719238281,0.020812366,0.03790887,0.019509866,0.019086166,0.015216396,G
6/22/2017 13:54,-0.246205815,-0.445272477,0.840692239,1.008970435,1.553638896,0.221191406,0.020019531,1.074707031,1.412729383,2.360351563,-0.692382813,-0.970703125,0.572753906,0.602244399,0.652832031,0.022654441,0.043462186,0.024911127,0.023605388,0.014433597,G
6/22/2017 13:54,-0.284990864,-0.445147114,0.832763672,1.011560866,1.579251197,0.266601563,-0.030761719,1.278808594,1.406764466,2.228515625,-0.796875,-0.739746094,0.489746094,0.581995406,0.833496094,0.021658927,0.036029042,0.023891103,0.018037386,0.019973714,G
6/22/2017 13:54,-0.287781762,-0.399646196,0.850377818,1.007589524,1.559001985,0.271972656,-0.127441406,1.302246094,1.503767527,2.458984375,-0.971679688,-0.700195313,0.365722656,0.616104334,0.811035156,0.028551093,0.048349838,0.028455139,0.017117139,0.0232046,G
6/22/2017 13:54,-0.30913716,-0.411668347,0.834834929,0.996967228,1.555640436,-0.000976563,-0.062988281,1.18359375,1.409590251,2.3515625,-0.638183594,-0.948730469,0.509765625,0.541825002,0.700195313,0.028711814,0.05189693,0.020235876,0.022584561,0.020705353,G
6/22/2017 13:54,-0.259701588,-0.457327421,0.819576076,0.993706344,1.545282082,0.114746094,-0.159667969,1.111328125,1.345010654,2.181640625,-0.542480469,-0.896484375,0.578613281,0.727022743,1.014648438,0.018940027,0.033836819,0.021040994,0.019884148,0.013160155,G
6/22/2017 13:54,-0.275622759,-0.426893891,0.840284004,0.998677478,1.548179752,0.095703125,-0.059570313,1.283203125,1.655513168,2.762207031,-0.725585938,-0.753417969,0.37109375,0.440418319,0.672851563,0.023596691,0.042939779,0.020495747,0.018957274,0.018126498,G
6/22/2017 13:54,-0.279863911,-0.419394216,0.850830078,1.007991176,1.554419733,0.0859375,-0.036621094,1.229003906,1.396070214,2.273925781,-0.707519531,-0.716796875,0.577148438,0.641817054,0.869628906,0.022318298,0.039425233,0.021540964,0.01780287,0.018405848,G
6/22/2017 13:54,0.045210041,-0.491242956,0.845519019,0.989250613,1.426381596,0.270996094,-0.233886719,1.132324219,1.300083191,1.952636719,-0.272460938,-0.87109375,0.662109375,0.772747156,1.008789063,0.0174088,0.026929885,0.013804255,0.015861546,0.014145663,G
6/22/2017 13:55,0.105925529,-0.464780746,0.859508884,1.000458532,1.453999181,0.483398438,-0.1484375,1.121582031,1.294002431,2.056640625,-0.1484375,-0.8984375,0.564941406,0.626513746,0.93359375,0.017772838,0.02847744,0.015500314,0.018286358,0.017711258,G
6/22/2017 13:55,0.11595479,-0.497086322,0.85362769,1.010697523,1.489273822,0.325683594,-0.196289063,1.084960938,1.231119039,1.940429688,-0.140625,-0.770996094,0.565429688,0.674080356,1.052734375,0.01851568,0.026929523,0.015227683,0.017172321,0.018820421,G
6/22/2017 13:55,0.065581775,-0.534571913,0.839643635,1.020104828,1.499639793,0.453125,-0.122070313,1.244628906,1.597329925,2.385253906,-0.310546875,-0.989746094,0.523925781,0.676866663,0.919433594,0.022006747,0.03457377,0.018819148,0.022829059,0.019184441,G
6/22/2017 13:55,0.037377142,-0.49406187,0.83101531,0.987336419,1.455401021,0.381835938,-0.198242188,1.040527344,1.278147034,2.040039063,-0.622070313,-0.812988281,0.526367188,0.677657153,1.043457031,0.017642619,0.02803268,0.021732229,0.014775121,0.015998631,G
6/22/2017 13:55,-0.288502177,-0.46987865,0.817895108,1.007990002,1.58131884,0.079101563,0.046875,1.204589844,1.42138739,2.346191406,-0.584472656,-0.854492188,0.471191406,0.532038608,0.738769531,0.028522536,0.051408355,0.021410149,0.024432886,0.021818365,G
6/22/2017 13:55,-0.006788684,-0.437948904,0.826644405,0.984919775,1.505221459,0.508789063,-0.104980469,1.16015625,1.333549015,2.1875,-0.571289063,-0.774414063,0.486328125,0.651084919,0.932617188,0.022193397,0.036425186,0.03595447,0.018949559,0.019903715,G
6/22/2017 13:55,-0.331358863,-0.417744621,0.827196465,1.012642347,1.57894147,0.079101563,-0.020996094,1.235351563,1.459458607,2.490722656,-0.666992188,-0.841796875,0.439941406,0.508875746,0.715820313,0.024606411,0.044120057,0.021349264,0.025971781,0.020571147,G
6/22/2017 13:55,-0.299156314,-0.385686155,0.851682569,1.024057149,1.574098681,0.208007813,0.667480469,1.245605469,1.491928078,2.351074219,-0.765625,-0.876464844,0.4765625,0.549124315,0.856445313,0.025666064,0.043551627,0.022223699,0.033706689,0.021136196,G
6/22/2017 13:55,-0.292244204,-0.38766381,0.854051159,1.011759651,1.548670615,0.203613281,0.005859375,1.229003906,1.556124919,2.582519531,-0.729003906,-0.761230469,0.504394531,0.519656288,0.674316406,0.028133905,0.048655274,0.027727639,0.020143126,0.024021234,G
6/22/2017 13:55,-0.216316598,-0.412077357,0.859150871,0.995600234,1.498094903,0.09375,-0.09765625,1.268066406,1.472238739,2.346191406,-0.771972656,-0.744140625,0.547363281,0.557309468,0.683105469,0.023445103,0.040291288,0.021464052,0.01742258,0.019834418,G
6/22/2017 13:55,-0.275516633,-0.417315083,0.841985887,0.999659881,1.539842175,0.129882813,-0.059570313,1.151367188,1.380074069,2.286132813,-0.639160156,-0.901855469,0.52734375,0.639446384,0.830078125,0.023068187,0.040618446,0.021552944,0.020301622,0.017787988,G
6/22/2017 13:55,0.022532979,-0.441598361,0.854604252,0.999612327,1.507356237,0.405273438,-0.113769531,1.170410156,1.305853317,2.046875,-0.623535156,-0.682128906,0.55859375,0.660353592,0.990722656,0.018918223,0.031253881,0.032151828,0.014919528,0.018006266,G
6/22/2017 13:56,0.082351434,-0.545282082,0.867627754,1.333532495,2.032050461,1.343261719,0.991699219,3.01953125,3.684843949,6.171875,-1.1953125,-2.471679688,-1.046386719,0.318530826,0.46484375,0.096427618,0.150929085,0.05768582,0.079046378,0.108378565,G
6/22/2017 13:56,0.177041331,-0.453006867,0.812988281,1.236153722,1.846939579,0.982421875,0.8359375,3.132324219,3.481201163,4.703125,-0.703125,-1.518066406,-0.877441406,0.245895063,0.268554688,0.090980079,0.126469182,0.046015375,0.065412125,0.110536788,G
6/22/2017 13:56,0.386414575,-0.393650743,0.806896773,0.985537637,1.58696209,0.50390625,-0.115234375,1.267578125,1.432002044,2.162597656,0.112304688,-0.631347656,0.537597656,0.687382601,1.05859375,0.012013978,0.018549479,0.012429036,0.010932544,0.011651147,G
6/22/2017 13:56,-0.027944096,-0.470847208,0.812876217,0.989377881,1.577276511,0.441894531,-0.34375,0.974609375,1.172275322,1.890625,-0.482421875,-0.587890625,0.721679688,0.874028075,1.346679688,0.007338519,0.01361166,0.039417511,0.007136583,0.006549622,G
6/22/2017 13:56,0.115620275,-0.524697581,0.823895854,0.995920885,1.483366935,0.333496094,-0.186035156,1.083496094,1.398399139,2.231445313,-0.158203125,-0.870117188,0.552734375,0.637861665,0.870117188,0.019577733,0.031074288,0.013429656,0.017117938,0.017594163,G
6/22/2017 13:56,0.108238345,-0.528872631,0.819239882,0.999095953,1.502649526,0.498535156,-0.341308594,1.071289063,1.355623616,2.188964844,-0.299316406,-0.862304688,0.556640625,0.743683762,1.107910156,0.016969644,0.030235085,0.020129921,0.014357981,0.016438344,G
6/22/2017 13:56,-0.145627882,-0.479476178,0.836241675,0.99298946,1.491427062,0.155761719,-0.196289063,1.222167969,1.375487241,2.098144531,-0.5234375,-0.725585938,0.594238281,0.838099029,1.18359375,0.012844089,0.023537988,0.019129014,0.014632335,0.013366511,G
6/22/2017 13:56,-0.070556641,-0.507946384,0.833921371,0.98822483,1.451313634,0.154296875,-0.226074219,1.148925781,1.288019394,1.9375,-0.3828125,-0.753417969,0.614257813,0.766314294,1.073242188,0.016699295,0.028523944,0.014832488,0.012892712,0.013805938,G
6/22/2017 13:56,0.101634541,-0.510630123,0.837666496,0.996281919,1.460817431,0.384277344,-0.228027344,1.084472656,1.327596582,2.037109375,-0.059570313,-0.842285156,0.556640625,0.694117344,0.930175781,0.018612121,0.029864078,0.01192649,0.016264471,0.01643067,G
6/22/2017 13:56,0.099505315,-0.521804559,0.834720799,1.00561086,1.496966253,0.426757813,-0.299316406,1.241210938,1.388434066,2.097167969,-0.166992188,-0.856445313,0.528808594,0.746266769,1.106933594,0.020695036,0.031448512,0.017799186,0.014245099,0.021144787,G
6/22/2017 13:56,0.081478932,-0.537813781,0.825899718,1.009199197,1.496566022,0.376464844,-0.293945313,1.148925781,1.292643526,2.073242188,-0.205078125,-0.87890625,0.475585938,0.725934157,1.186035156,0.016407278,0.027023248,0.017558545,0.017055227,0.018570194,G
6/22/2017 13:56,0.079227571,-0.538660849,0.820123488,1.003033787,1.483485068,0.295410156,-0.221679688,1.133300781,1.343087499,2.12109375,-0.289550781,-0.941894531,0.506347656,0.706904616,1.125976563,0.017948827,0.026230556,0.016817606,0.01761969,0.018333478,G
6/22/2017 13:57,-0.091420658,-0.4682297,0.850593942,0.999063695,1.471687692,0.220214844,-0.109375,1.133789063,1.316185726,2.078613281,-0.448242188,-0.775390625,0.629394531,0.756587188,1.044921875,0.01649827,0.027711313,0.021788575,0.01829947,0.015693014,G
6/22/2017 13:57,0.00359407,-0.515424885,0.842301165,1.001051508,1.466836898,0.2578125,-0.290527344,1.174804688,1.360257005,2.102050781,-0.321777344,-0.780761719,0.560546875,0.713777341,1.005859375,0.015992517,0.025593232,0.01679252,0.012926246,0.015999053,G
6/22/2017 13:57,-0.246353642,-0.514735068,0.796780494,0.992172888,1.561633695,0.040039063,-0.29296875,1.145507813,1.353953193,2.208496094,-0.5,-0.700195313,0.479980469,0.604429473,0.926757813,0.021669029,0.039067666,0.018599029,0.012277791,0.019099044,G
6/22/2017 13:57,-0.245197234,-0.47543385,0.822946017,1.001944925,1.552110015,0.114746094,-0.243652344,1.208984375,1.390826007,2.198242188,-0.708984375,-0.83203125,0.515136719,0.707068174,1.057617188,0.021679691,0.037364359,0.022235228,0.015248088,0.020445222,G
6/22/2017 13:57,0.07421875,-0.469766586,0.848480725,0.986174297,1.429735528,0.319824219,-0.184082031,1.186523438,1.359265904,1.954589844,-0.218261719,-0.779785156,0.618652344,0.700893676,1.043945313,0.017728403,0.027349788,0.014904084,0.016621998,0.016012266,G
6/22/2017 13:57,-0.163550592,-0.463717553,0.831684728,1.003153165,1.544118574,0.369628906,-0.204101563,1.291015625,1.45874716,2.290527344,-0.533691406,-0.90234375,0.501953125,0.68360805,0.936523438,0.020103023,0.035375525,0.030777886,0.017273544,0.018774405,G
6/22/2017 13:57,-0.29770748,-0.421138576,0.814076908,0.979096189,1.532922964,-0.010742188,-0.170410156,1.12890625,1.264940336,2.049316406,-0.643554688,-0.702148438,0.528808594,0.686297318,1.085449219,0.015750327,0.027385393,0.018188584,0.014666257,0.014171355,G
6/22/2017 13:57,0.017233927,-0.473480725,0.858270364,0.995908879,1.449715036,0.291992188,-0.176269531,1.1015625,1.342847832,2.176269531,-0.651367188,-0.811035156,0.552734375,0.672138074,1.036621094,0.019674108,0.030732069,0.019731831,0.014823491,0.017031757,G
6/22/2017 13:57,0.019443199,-0.468181673,0.860839844,0.998544291,1.449338819,0.407714844,-0.175292969,1.246582031,1.46594311,2.256835938,-0.478027344,-0.768554688,0.588378906,0.680104972,0.991699219,0.021752168,0.036926589,0.020658472,0.016623538,0.01944046,G
6/22/2017 13:57,-0.058971774,-0.474404612,0.850735572,0.988873706,1.425867881,0.137695313,0.005859375,1.360839844,1.550071189,2.307128906,-0.26953125,-0.768554688,0.637207031,0.761843627,0.885253906,0.016534455,0.02773279,0.013625837,0.017175476,0.014564262,G
6/22/2017 13:57,-0.152735976,-0.51604124,0.805543993,0.981356995,1.483942751,0.149902344,-0.244140625,1.075683594,1.433176671,2.354980469,-0.44140625,-0.837890625,0.567382813,0.689369088,0.96875,0.017383769,0.033592582,0.016396404,0.017833349,0.011145318,G
6/22/2017 13:57,-0.088154777,-0.491963371,0.825587538,0.984505184,1.475409836,0.231445313,-0.289550781,1.058105469,1.233672993,1.86328125,-0.444824219,-0.674804688,0.719238281,0.847122517,1.184570313,0.009594138,0.020567908,0.022811066,0.011794187,0.007971245,G
6/22/2017 13:58,-0.051049017,-0.460504347,0.859296245,0.997507991,1.480193107,0.399902344,-0.124023438,1.253417969,1.557584048,2.405761719,-0.454589844,-0.885253906,0.552734375,0.60288183,0.795410156,0.023499762,0.040795628,0.024212156,0.017414651,0.01872539,G
6/22/2017 13:58,-0.145595863,-0.469862641,0.845478996,0.985115135,1.470414959,0.150390625,-0.339355469,1.032226563,1.196398373,1.886230469,-0.40234375,-0.649902344,0.686035156,0.863668364,1.23046875,0.00954064,0.017792671,0.013277288,0.007215944,0.009493942,G
6/22/2017 13:58,-0.079029521,-0.499431673,0.829389728,0.972796749,1.407850922,-0.010742188,-0.418945313,0.915039063,1.087377787,1.608398438,-0.212890625,-0.581054688,0.71484375,0.871131246,1.2578125,0.00575098,0.010680546,0.006038226,0.004129979,0.005069428,G
6/22/2017 13:58,-0.001104636,-0.500568327,0.839603612,0.984642189,1.416888128,0.19921875,-0.206054688,1.179199219,1.459375618,2.199707031,-0.234863281,-0.840820313,0.630859375,0.670193364,0.897460938,0.017015952,0.026655878,0.012322149,0.013116318,0.01411637,G
6/22/2017 13:58,-0.00555223,-0.502638294,0.834732548,0.994576204,1.473861202,0.415527344,-0.200683594,1.053710938,1.337030064,1.953125,-0.361816406,-0.849609375,0.637207031,0.758198433,1.021972656,0.015805975,0.025817602,0.021311709,0.016022559,0.013790757,G
6/22/2017 13:58,-0.161461002,-0.462090164,0.835297131,0.981039132,1.463763128,0.049316406,-0.20703125,1.119140625,1.253833329,1.915527344,-0.576660156,-0.721191406,0.596191406,0.750544668,1.030273438,0.012708746,0.023818486,0.017407666,0.011400446,0.012131515,G
6/22/2017 13:58,0.073306224,-0.501624936,0.843886078,0.993929245,1.451524078,0.285644531,-0.173828125,1.106933594,1.274513773,1.922851563,-0.228515625,-0.787597656,0.617675781,0.815754754,1.127929688,0.013038003,0.020834787,0.013358464,0.012947637,0.011679206,G
6/22/2017 13:58,0.111400166,-0.504082351,0.837722528,0.995828173,1.464987833,0.291015625,-0.19921875,1.121582031,1.27605679,1.898925781,-0.153808594,-0.833007813,0.458984375,0.58199725,0.964355469,0.019194658,0.028632354,0.012431811,0.0163923,0.018301342,G
6/22/2017 13:58,0.068138861,-0.522484564,0.832629788,0.996640309,1.464174332,0.325683594,-0.299316406,1.129882813,1.287817799,2.010253906,-0.202636719,-0.730957031,0.610839844,0.7565021,1.106445313,0.014139662,0.023860954,0.014490984,0.012856219,0.013843812,G
6/22/2017 13:58,0.044761783,-0.53711738,0.82925365,1.000654861,1.471279457,0.313476563,-0.291503906,1.142089844,1.320743468,1.91015625,-0.225097656,-0.775390625,0.609375,0.709599336,1.033203125,0.015567156,0.02522027,0.015581697,0.012557125,0.01508961,G
6/22/2017 13:58,-0.076532082,-0.488465356,0.836617892,0.992712443,1.472520172,0.263183594,-0.255859375,1.104492188,1.374021789,2.277832031,-0.540039063,-0.776367188,0.52734375,0.664825719,0.900390625,0.018094104,0.031522654,0.022198773,0.01641323,0.015814524,G
6/22/2017 13:58,-0.16199731,-0.4425349,0.8548604,0.994074379,1.47687468,0.291992188,-0.138183594,1.184570313,1.356056548,2.124511719,-0.6015625,-0.821289063,0.677246094,0.736187099,0.886230469,0.016979396,0.029471935,0.019478038,0.016428532,0.015087443,G
6/22/2017 13:59,-0.012474798,-0.451195502,0.870794481,1.0184834,1.490809287,0.344238281,-0.030761719,1.229980469,1.606231657,2.413574219,-0.567871094,-1.106445313,0.592773438,0.622157308,0.852539063,0.020958285,0.034012917,0.027060034,0.025025522,0.017749064,G
6/22/2017 13:59,0.079189613,-0.506275615,0.844590484,1.001165802,1.464939805,0.327636719,-0.290527344,1.1015625,1.281688057,1.8984375,-0.124023438,-0.787597656,0.58984375,0.750555469,1.125488281,0.016494283,0.022367489,0.014697134,0.014912971,0.016549632,G
6/22/2017 13:59,0.047947618,-0.523821721,0.841332608,1.010752305,1.4921875,0.356445313,-0.321289063,1.073730469,1.190838788,1.770019531,-0.270507813,-0.768554688,0.577148438,0.712282522,1.067871094,0.015482736,0.021761901,0.019009151,0.014578833,0.016852789,G
6/22/2017 13:59,-0.209624744,-0.453893443,0.836609887,1.014957924,1.54503394,0.254394531,-0.166992188,1.467773438,1.710188262,2.701660156,-0.856445313,-0.83203125,0.521972656,0.594522476,0.850097656,0.033044293,0.054761327,0.035044702,0.018816302,0.029110751,G
6/22/2017 13:59,-0.235167456,-0.472928407,0.820072362,0.99408054,1.539230597,0.188964844,-0.295898438,1.109375,1.344153233,2.180664063,-0.71875,-0.674804688,0.483398438,0.624378849,0.961425781,0.018698574,0.034489603,0.024665875,0.010199154,0.015782343,G
6/22/2017 13:59,-0.135962702,-0.427742251,0.872212072,1.0006825,1.467167024,0.299804688,-0.057128906,1.353515625,1.465817629,2.375488281,-0.519042969,-0.7421875,0.593261719,0.683682681,0.985351563,0.023519849,0.039651176,0.02078034,0.018553932,0.020472346,G
6/22/2017 13:59,-0.075307377,-0.426013384,0.871766137,0.994823224,1.41930552,0.260253906,-0.073242188,1.270996094,1.421038455,2.22265625,-0.603515625,-0.639160156,0.615234375,0.772475598,0.96484375,0.016534126,0.028285386,0.022010673,0.01601199,0.015540201,G
6/22/2017 13:59,-0.041720031,-0.46546811,0.855436732,0.984472509,1.410556481,0.169921875,-0.243652344,1.013671875,1.191038882,1.938476563,-0.349121094,-0.747558594,0.662109375,0.765230817,1.024902344,0.013373412,0.024086384,0.014221587,0.013193947,0.010926924,G
6/22/2017 13:59,-0.336721952,-0.40420082,0.822529777,0.992866436,1.564156954,0.021484375,-0.095214844,1.119140625,1.287947201,2.158203125,-0.650390625,-0.814453125,0.4921875,0.591793652,0.879882813,0.019846706,0.034730021,0.017697534,0.01852218,0.016696119,G
6/22/2017 13:59,-0.125336194,-0.423387871,0.877057185,1.008275017,1.464731685,0.237792969,-0.016113281,1.337890625,1.416004681,2.284179688,-0.451660156,-0.978515625,0.686035156,0.760753313,1.122558594,0.017398804,0.028587153,0.019771655,0.023780286,0.014832754,G
6/22/2017 13:59,-0.010624055,-0.512569304,0.828605406,1.008216221,1.513057586,0.356445313,0.020019531,1.374511719,1.68400282,2.796875,-0.69921875,-0.922851563,0.203613281,0.452401735,0.685058594,0.03045317,0.049389599,0.028581179,0.021546886,0.027309316,G
6/22/2017 13:59,0.010598105,-0.490690638,0.857742059,1.001137135,1.434034004,0.202148438,-0.272460938,1.138183594,1.279828562,1.829589844,-0.305175781,-0.729980469,0.623046875,0.781131583,1.14453125,0.014363523,0.020649171,0.013441698,0.015321835,0.014785621,G
6/22/2017 14:00,-0.099377241,-0.457687628,0.854852395,0.996535867,1.450723617,0.184570313,0.040039063,1.369628906,1.624117245,2.3984375,-0.630371094,-0.948730469,0.58203125,0.690286365,0.87109375,0.020106074,0.034778535,0.021345085,0.019390075,0.016988874,G
6/22/2017 14:00,-0.135405994,-0.450803663,0.859214908,1.003477193,1.483286373,0.238769531,-0.201660156,1.361328125,1.543500977,2.443359375,-0.603515625,-0.86328125,0.469726563,0.574241378,0.860839844,0.026211951,0.046475179,0.024807343,0.020005091,0.021387302,G
6/22/2017 14:00,-0.270956071,-0.359262935,0.862881019,1.007571331,1.503041752,0.0625,0.066894531,1.385253906,1.48039942,2.082519531,-0.903320313,-0.766601563,0.495605469,0.544353229,0.774414063,0.02531323,0.04283306,0.025368773,0.026295385,0.021013307,G
6/22/2017 14:00,-0.268930904,-0.397156762,0.842773438,0.994547636,1.519283107,0.2734375,-0.091796875,1.427734375,1.659982901,2.592773438,-0.721191406,-0.630371094,0.537597656,0.587225757,0.780761719,0.021861948,0.038428984,0.024266171,0.018463563,0.019014154,G
6/22/2017 14:00,-0.279178742,-0.388506489,0.852609942,0.997024776,1.523413873,-0.047363281,0.096679688,1.220214844,1.59440547,2.633300781,-0.625488281,-0.872070313,0.509765625,0.572624224,0.833007813,0.021194488,0.040162332,0.017175561,0.023396629,0.015285097,G
6/22/2017 14:00,-0.28824603,-0.398013256,0.840484119,0.998971762,1.539967021,0.127929688,0.146972656,1.2421875,1.473252881,2.424804688,-0.608886719,-0.897460938,0.475097656,0.540094245,0.700195313,0.026297821,0.04777989,0.022456418,0.025139297,0.01972677,G
6/22/2017 14:00,-0.225033619,-0.428094582,0.850794057,0.992856059,1.508244749,0.064941406,-0.216308594,1.133789063,1.306914661,2.127441406,-0.553710938,-0.661132813,0.658203125,0.719723581,1.03515625,0.015950154,0.029648346,0.018043364,0.014263293,0.013863441,G
